,Bhama Askhed,Andra,Pawana,Mulshi,Temghar,Warasgaon,Panshet,Khadakwasla,Ujjani,Veer,Bhatghar
71,0.00010413821509576612,0.00025972002558554373,0.001066992943548387,11.068618209677417,0.17817225534980527,0.3408741868699597,0.9975803296370966,0.11154017534022177,0.033406514490927415,0.3230430400705645,0.0
72,3.0632631750271013,1.7783512075276693,7.570251981835937,17.494906091666664,1.4323634576497397,5.141897717903645,3.3790428882812495,3.651260817154948,7.542159495833333,2.0748524369791665,2.094642115218099
73,7.175290572580645,3.849210834677419,21.297266903225804,48.78748154838709,5.744503887096774,19.773392451612903,13.44970435483871,2.9664934052419354,65.44203154838709,7.406272951612903,7.124720887096774
74,4.7705554516129025,2.1703742540322577,24.966509161290322,72.10471793548388,10.384334516129032,35.57420412903226,25.297568838709676,3.4394772540322576,45.2906083548387,12.173268314516129,15.81083051612903
75,1.0236578075520832,0.32831820944010415,23.47526093333333,82.45226853333332,14.5030884,48.991797999999996,35.416271,2.2756545291666668,54.47179403333333,15.558235866666667,22.820943266666664
76,0.014097225648941532,0.013750783140120968,12.875705516129031,71.4905529032258,15.53969829032258,52.143053548387094,37.87896064516129,0.5019015695564516,0.9754135544354838,8.043684693548386,21.440835225806453
77,0.003041428207397461,0.005873249621582031,5.045421041666667,58.194536,14.562158566666666,48.80750186666666,35.8121096,1.821135209375,0.0006813227213541667,3.9636108666666665,17.199778066666667
78,0.0004607645451945643,0.0050412332099176215,1.3370119153225806,45.72355496774193,12.06361829032258,40.599341419354836,30.29844387096774,1.355087435483871,0.050415454133064516,4.26856395967742,11.53801835483871
79,0.0007201594454857611,0.0022504851283411827,0.0,34.349692580645154,9.35423129032258,31.72080703225806,24.29705322580645,1.2098169959677418,0.0,4.321846766129032,6.200899564516129
80,0.000913461678641183,0.005886883614676339,0.01646021902901786,23.835161857142857,6.657179178571428,22.53930164285714,18.009674642857142,1.41312440625,0.012011481026785713,3.035337107142857,1.075219300502232
81,0.0,0.0,0.0,13.122727870967742,3.908411870967742,12.995255548387096,11.354865209677419,1.0203101572580644,0.0,0.9215714183467741,0.0
82,0.0,0.0,0.0,2.41068700625,1.3097561916666667,4.055102799999999,4.86429345,0.3619572692708333,0.0,0.2334842330159505,0.0
83,0.0,0.0,0.0,0.0,0.017610635121991555,0.007062987399193548,0.3776901480594758,0.007127910931987147,0.0,0.050242277847782256,0.0
84,2.771076475,1.8069576791666666,7.678149099999999,13.310155266666667,1.34155355,4.248030816666666,2.686924666666666,4.435044266666666,1.1680267485677083,1.99236608125,1.47568108125
85,3.318721252016129,2.506213923387097,19.64326958064516,41.18598341935484,4.810548548387097,16.708030064516127,11.378318806451613,2.924430834677419,1.2584940703125,2.8486662278225805,6.249567862903226
86,12.176954693548387,7.89070064516129,38.17233716129032,100.41577406451613,14.404346870967741,48.980345354838704,35.28780903225806,5.059364161290322,56.5002123548387,14.72235385483871,27.390408903225804
87,8.007420966666666,6.667579183333333,37.1957152,115.2016688,20.146517133333333,67.3618604,48.706236,2.9200842999999996,20.804050891666666,10.238351516666667,36.98581146666667
88,1.0904542598286289,2.737313466733871,31.08962264516129,110.17464903225806,23.004709032258063,75.87722890322581,54.81233496774193,2.3934543749999997,0.3878657787298387,6.236522193548387,39.13637070967742
89,0.02630967171223958,0.03171522874348958,23.36532593333333,93.58697466666666,22.256888333333332,73.04594933333333,53.009257999999996,2.7407669062499997,0.0,4.56539345,35.111443799999996
90,0.016323270507812498,0.014661869408392135,17.963320548387095,76.50298322580645,18.938342,62.04115058064516,45.418149032258064,2.095956173387097,0.004454718245967742,4.052578580645161,27.334606387096773
91,0.003945986269550938,0.008933150256741431,12.565209290322581,60.77650696774193,15.154647064516128,49.97424529032258,37.04971141935484,1.6355351693548388,0.0,3.829337435483871,19.54284180645161
92,0.0,0.0011807417602539062,6.189445125,46.472047857142854,11.28462892857143,37.43451221428572,28.354530357142856,1.7444273660714285,0.0,3.037054785714286,11.850408535714285
93,0.0,0.0,0.7641064097782257,32.17609754838709,7.271388096774193,24.06421335483871,19.04505403225806,1.5052201169354837,0.0,1.924771258064516,3.7651890241935484
94,0.0,0.0,0.0,18.255969866666668,3.3942698166666667,10.967439483333331,9.696179916666665,0.9532380874999999,0.0,0.290600034375,0.0
95,0.29403297082913304,0.15931191938437184,1.7709224100302416,13.05220358064516,0.9831225010080644,2.9211111612903222,3.0425551955645163,1.0609467711693548,0.28101110131048385,0.5635428918850806,0.14382056117691533
